,state,value,age,gender,level
2130,Wyoming,0.6709097080787508,3544,male,employer
2131,Puerto Rico,0.34457917795893006,3544,male,employer
2132,Alabama,0.673961654230602,4554,male,employer
2133,Alaska,0.6400094696969697,4554,male,employer
2134,Arizona,0.6533156125251436,4554,male,employer
2135,Arkansas,0.6184423226766836,4554,male,employer
2136,California,0.6313911198919974,4554,male,employer
2137,Colorado,0.709527711044146,4554,male,employer
2138,Connecticut,0.6831209148798892,4554,male,employer
2139,Delaware,0.7459300279665882,4554,male,employer
2140,District of Columbia,0.7571314922150244,4554,male,employer
2141,Florida,0.5794575425329682,4554,male,employer
2142,Georgia,0.674724225103425,4554,male,employer
2143,Hawaii,0.7456408858265277,4554,male,employer
2144,Idaho,0.6553831770755241,4554,male,employer
2145,Illinois,0.7200247873270869,4554,male,employer
2146,Indiana,0.7284515881938696,4554,male,employer
2147,Iowa,0.7573952207088043,4554,male,employer
2148,Kansas,0.7173790049812435,4554,male,employer
2149,Kentucky,0.6673320469314881,4554,male,employer
2150,Louisiana,0.5922683238164598,4554,male,employer
2151,Maine,0.6845204573835116,4554,male,employer
2152,Maryland,0.7310762589615939,4554,male,employer
2153,Massachusetts,0.7489169463742097,4554,male,employer
2154,Michigan,0.7068623589251768,4554,male,employer
2155,Minnesota,0.7602574036067261,4554,male,employer
2156,Mississippi,0.627816283374568,4554,male,employer
2157,Missouri,0.7153737650603271,4554,male,employer
2158,Montana,0.6623972169512966,4554,male,employer
2159,Nebraska,0.7257681721788567,4554,male,employer
2160,Nevada,0.6709569615679899,4554,male,employer
2161,New Hampshire,0.7814203713043687,4554,male,employer
2162,New Jersey,0.7153153307419647,4554,male,employer
2163,New Mexico,0.5402406839592426,4554,male,employer
2164,New York,0.6491510266149111,4554,male,employer
2165,North Carolina,0.6642086614538405,4554,male,employer
2166,North Dakota,0.7742716628803954,4554,male,employer
2167,Ohio,0.7158960356133942,4554,male,employer
2168,Oklahoma,0.6234604939753146,4554,male,employer
2169,Oregon,0.6733187941379798,4554,male,employer
2170,Pennsylvania,0.7274435562659796,4554,male,employer
2171,Rhode Island,0.6888970196913252,4554,male,employer
2172,South Carolina,0.6789157065530652,4554,male,employer
2173,South Dakota,0.710649537759635,4554,male,employer
2174,Tennessee,0.6763004398546567,4554,male,employer
2175,Texas,0.6314040338007935,4554,male,employer
2176,Utah,0.7149610376161752,4554,male,employer
2177,Vermont,0.6893855325298718,4554,male,employer
2178,Virginia,0.6966404771012957,4554,male,employer
2179,Washington,0.7130118370628091,4554,male,employer
2180,West Virginia,0.6752147046016732,4554,male,employer
2181,Wisconsin,0.767341236901701,4554,male,employer
2182,Wyoming,0.7212315148502547,4554,male,employer
2183,Puerto Rico,0.3841103804448918,4554,male,employer
2184,Alabama,0.6004136899762523,5564,male,employer
2185,Alaska,0.5598909214861948,5564,male,employer
2186,Arizona,0.613730114061398,5564,male,employer
2187,Arkansas,0.5247149764883329,5564,male,employer
2188,California,0.5975635996852259,5564,male,employer
2189,Colorado,0.6241659250980237,5564,male,employer
2190,Connecticut,0.6682226726450055,5564,male,employer
2191,Delaware,0.6539371153088142,5564,male,employer
2192,District of Columbia,0.5636327817178881,5564,male,employer
2193,Florida,0.5462252859758208,5564,male,employer
2194,Georgia,0.6138344080490872,5564,male,employer
2195,Hawaii,0.6853191292693072,5564,male,employer
2196,Idaho,0.6345807943616475,5564,male,employer
2197,Illinois,0.6715607129092406,5564,male,employer
2198,Indiana,0.6675275553611701,5564,male,employer
2199,Iowa,0.666341713699333,5564,male,employer
2200,Kansas,0.6630580973653241,5564,male,employer
2201,Kentucky,0.5902874897273606,5564,male,employer
2202,Louisiana,0.567241981533228,5564,male,employer
2203,Maine,0.5933488152325803,5564,male,employer
2204,Maryland,0.684078630559988,5564,male,employer
2205,Massachusetts,0.6950519583980704,5564,male,employer
2206,Michigan,0.6423747169136024,5564,male,employer
2207,Minnesota,0.6854132287373574,5564,male,employer
2208,Mississippi,0.5808832676757205,5564,male,employer
2209,Missouri,0.6370817647307644,5564,male,employer
2210,Montana,0.5754462806345181,5564,male,employer
2211,Nebraska,0.6828332779981477,5564,male,employer
2212,Nevada,0.6365417472350962,5564,male,employer
2213,New Hampshire,0.678580580257576,5564,male,employer
2214,New Jersey,0.7022239517784991,5564,male,employer
2215,New Mexico,0.5411143202745069,5564,male,employer
2216,New York,0.6227854935667835,5564,male,employer
2217,North Carolina,0.6148181600339164,5564,male,employer
2218,North Dakota,0.6568179233481178,5564,male,employer
2219,Ohio,0.6582044137133758,5564,male,employer
2220,Oklahoma,0.5627463172633453,5564,male,employer
2221,Oregon,0.6126110426663208,5564,male,employer
2222,Pennsylvania,0.6764573705046305,5564,male,employer
2223,Rhode Island,0.6623292930400921,5564,male,employer
2224,South Carolina,0.5888617799936353,5564,male,employer
2225,South Dakota,0.6349361249112846,5564,male,employer
2226,Tennessee,0.6169443206299681,5564,male,employer
2227,Texas,0.6128897450857723,5564,male,employer
2228,Utah,0.6949623526808666,5564,male,employer
2229,Vermont,0.6210767825718931,5564,male,employer
2230,Virginia,0.6660267949445076,5564,male,employer
2231,Washington,0.6603225087839641,5564,male,employer
2232,West Virginia,0.5911268449047166,5564,male,employer
2233,Wisconsin,0.6783203697897175,5564,male,employer
2234,Wyoming,0.5996024089341051,5564,male,employer
2235,Puerto Rico,0.29391714868570323,5564,male,employer
2236,Alabama,0.351243745758164,6574,male,employer
2237,Alaska,0.45565767486273573,6574,male,employer
2238,Arizona,0.263922828894248,6574,male,employer
2239,Arkansas,0.23741961057689023,6574,male,employer
2240,California,0.32656107193958944,6574,male,employer
2241,Colorado,0.2632622400389964,6574,male,employer
2242,Connecticut,0.36549353412997215,6574,male,employer
2243,Delaware,0.38342536021171625,6574,male,employer
2244,District of Columbia,0.4157481743547875,6574,male,employer
2245,Florida,0.24328258944782874,6574,male,employer
2246,Georgia,0.3142516002075018,6574,male,employer
2247,Hawaii,0.5154511430305483,6574,male,employer
2248,Idaho,0.21643413931780944,6574,male,employer
2249,Illinois,0.33443174928725444,6574,male,employer
2250,Indiana,0.28739385218936586,6574,male,employer
2251,Iowa,0.23361020912195093,6574,male,employer
2252,Kansas,0.26732422169520337,6574,male,employer
2253,Kentucky,0.2936503686249308,6574,male,employer
2254,Louisiana,0.30714638780683573,6574,male,employer
2255,Maine,0.2636021469455023,6574,male,employer
2256,Maryland,0.5067148065555201,6574,male,employer
2257,Massachusetts,0.40887376330115954,6574,male,employer
2258,Michigan,0.39935302308322523,6574,male,employer
2259,Minnesota,0.2775948095294859,6574,male,employer
2260,Mississippi,0.2160889396470895,6574,male,employer
2261,Missouri,0.26788192152784707,6574,male,employer
2262,Montana,0.1999911943408964,6574,male,employer
2263,Nebraska,0.26630144447819665,6574,male,employer
2264,Nevada,0.2888136411572621,6574,male,employer
2265,New Hampshire,0.3462782404719876,6574,male,employer
2266,New Jersey,0.431906791186871,6574,male,employer
2267,New Mexico,0.32430289186743094,6574,male,employer
2268,New York,0.411536749768871,6574,male,employer
2269,North Carolina,0.2797947132692471,6574,male,employer
2270,North Dakota,0.27728244434016375,6574,male,employer
2271,Ohio,0.3064918462673113,6574,male,employer
2272,Oklahoma,0.28341383130923054,6574,male,employer
2273,Oregon,0.26583275964340297,6574,male,employer
2274,Pennsylvania,0.31925910974909455,6574,male,employer
2275,Rhode Island,0.3621271757194087,6574,male,employer
2276,South Carolina,0.3092659913189731,6574,male,employer
2277,South Dakota,0.2300455710066694,6574,male,employer
2278,Tennessee,0.27107491002345946,6574,male,employer
2279,Texas,0.29053886922040556,6574,male,employer
2280,Utah,0.31844841266595225,6574,male,employer
2281,Vermont,0.3269915335770637,6574,male,employer
2282,Virginia,0.36297940957578767,6574,male,employer
2283,Washington,0.3262940264343203,6574,male,employer
2284,West Virginia,0.37838221247056375,6574,male,employer
2285,Wisconsin,0.24914728354295002,6574,male,employer
2286,Wyoming,0.2550991258641376,6574,male,employer
2287,Puerto Rico,0.10208146186941516,6574,male,employer
2288,Alabama,0.34662766237181175,o75,male,employer
2289,Alaska,0.4987086459230107,o75,male,employer
2290,Arizona,0.24350843646536002,o75,male,employer
2291,Arkansas,0.20004893252630124,o75,male,employer
2292,California,0.29586148671625834,o75,male,employer
2293,Colorado,0.27766687420967834,o75,male,employer
2294,Connecticut,0.342220699681659,o75,male,employer
2295,Delaware,0.49583638484281334,o75,male,employer
2296,District of Columbia,0.4642402826855124,o75,male,employer
2297,Florida,0.23951325406371424,o75,male,employer
2298,Georgia,0.2945243865776395,o75,male,employer
2299,Hawaii,0.5148617571282832,o75,male,employer
2300,Idaho,0.2096943083938524,o75,male,employer
2301,Illinois,0.2991279294822876,o75,male,employer
2302,Indiana,0.27631371890769085,o75,male,employer
2303,Iowa,0.21154987212276216,o75,male,employer
2304,Kansas,0.20859611430683578,o75,male,employer
2305,Kentucky,0.29923004954063714,o75,male,employer
2306,Louisiana,0.3027808224739171,o75,male,employer
2307,Maine,0.27349680011906535,o75,male,employer
2308,Maryland,0.4871990591534643,o75,male,employer
2309,Massachusetts,0.37605946501961846,o75,male,employer
2310,Michigan,0.472919291668477,o75,male,employer
2311,Minnesota,0.2333810238336183,o75,male,employer
2312,Mississippi,0.18868774317849146,o75,male,employer
2313,Missouri,0.25506002159507124,o75,male,employer
2314,Montana,0.2278030209996316,o75,male,employer
2315,Nebraska,0.18914453661675448,o75,male,employer
2316,Nevada,0.22542469189019732,o75,male,employer
2317,New Hampshire,0.3297874585786952,o75,male,employer
2318,New Jersey,0.3700450014781507,o75,male,employer
2319,New Mexico,0.3277031981123272,o75,male,employer
2320,New York,0.37915592012768035,o75,male,employer
2321,North Carolina,0.2924486445716314,o75,male,employer
2322,North Dakota,0.1918864996674795,o75,male,employer
2323,Ohio,0.31124592875103363,o75,male,employer
2324,Oklahoma,0.27201906659077973,o75,male,employer
2325,Oregon,0.2535126580091367,o75,male,employer
2326,Pennsylvania,0.30559940936655494,o75,male,employer
2327,Rhode Island,0.29597618084060817,o75,male,employer
2328,South Carolina,0.3066014473638939,o75,male,employer
2329,South Dakota,0.15613196639173668,o75,male,employer
2330,Tennessee,0.2550756844742049,o75,male,employer
2331,Texas,0.27127710270986777,o75,male,employer
2332,Utah,0.2836055976806423,o75,male,employer
2333,Vermont,0.3094350444508173,o75,male,employer
2334,Virginia,0.3401622551831517,o75,male,employer
2335,Washington,0.2933803990005156,o75,male,employer
2336,West Virginia,0.4060544814159818,o75,male,employer
2337,Wisconsin,0.21983921327074615,o75,male,employer
2338,Wyoming,0.2677768258727779,o75,male,employer
2339,Puerto Rico,0.11402564849160031,o75,male,employer
2340,Alabama,0.43612455483517487,u6,female,employer
2341,Alaska,0.3736478243188288,u6,female,employer
2342,Arizona,0.531202178705745,u6,female,employer
2343,Arkansas,0.39765966631008015,u6,female,employer
2344,California,0.5237287081018507,u6,female,employer
2345,Colorado,0.5711567989883937,u6,female,employer
2346,Connecticut,0.5587894776799271,u6,female,employer
2347,Delaware,0.5191594939810702,u6,female,employer
2348,District of Columbia,0.6976054732041049,u6,female,employer
2349,Florida,0.4172920214059839,u6,female,employer
2350,Georgia,0.46147437097829125,u6,female,employer
2351,Hawaii,0.4802157104801507,u6,female,employer
2352,Idaho,0.5352862849533955,u6,female,employer
2353,Illinois,0.5940779013303742,u6,female,employer
2354,Indiana,0.5207249695659206,u6,female,employer
2355,Iowa,0.5631759648751392,u6,female,employer
2356,Kansas,0.579810990686356,u6,female,employer
2357,Kentucky,0.44697635955528137,u6,female,employer
2358,Louisiana,0.4011973423008761,u6,female,employer
2359,Maine,0.5623806666302984,u6,female,employer
2360,Maryland,0.560839133759935,u6,female,employer
2361,Massachusetts,0.6033457267824621,u6,female,employer
2362,Michigan,0.5699965215191475,u6,female,employer
2363,Minnesota,0.6486269354367514,u6,female,employer
2364,Mississippi,0.38794913078036153,u6,female,employer
2365,Missouri,0.5206400696243844,u6,female,employer
2366,Montana,0.4542904189790815,u6,female,employer
2367,Nebraska,0.6242203439230545,u6,female,employer
2368,Nevada,0.48294021372869933,u6,female,employer
2369,New Hampshire,0.5983417779824965,u6,female,employer
2370,New Jersey,0.5732704556991043,u6,female,employer
2371,New Mexico,0.31483244324690624,u6,female,employer
2372,New York,0.4999695840245432,u6,female,employer
2373,North Carolina,0.4457849312944662,u6,female,employer
2374,North Dakota,0.646929287986298,u6,female,employer
2375,Ohio,0.5431281603644459,u6,female,employer
2376,Oklahoma,0.3895252093848799,u6,female,employer
2377,Oregon,0.560216853751179,u6,female,employer
2378,Pennsylvania,0.5412246455140841,u6,female,employer
2379,Rhode Island,0.5827326502246502,u6,female,employer
2380,South Carolina,0.43492491115441934,u6,female,employer
2381,South Dakota,0.537253516603507,u6,female,employer
2382,Tennessee,0.44704789046527477,u6,female,employer
2383,Texas,0.4389799181626846,u6,female,employer
2384,Utah,0.6813455835743795,u6,female,employer
2385,Vermont,0.5626098970108013,u6,female,employer
2386,Virginia,0.5381411203436124,u6,female,employer
2387,Washington,0.5291759356589337,u6,female,employer
2388,West Virginia,0.4713929106340489,u6,female,employer
2389,Wisconsin,0.6112392395285121,u6,female,employer
2390,Wyoming,0.45575993220676936,u6,female,employer
2391,Puerto Rico,0.2212157203382319,u6,female,employer
2392,Alabama,0.47659789948382814,618,female,employer
2393,Alaska,0.5162375111688734,618,female,employer
2394,Arizona,0.5287605842863408,618,female,employer
2395,Arkansas,0.43100091280552544,618,female,employer
2396,California,0.49516076802925824,618,female,employer
2397,Colorado,0.5637762545394149,618,female,employer
2398,Connecticut,0.5831439739889672,618,female,employer
2399,Delaware,0.589713691841675,618,female,employer
2400,District of Columbia,0.49268043071994305,618,female,employer
2401,Florida,0.462290887988968,618,female,employer
2402,Georgia,0.48483086333027015,618,female,employer
2403,Hawaii,0.5278547924441417,618,female,employer
2404,Idaho,0.5669582295078245,618,female,employer
2405,Illinois,0.5919751258220157,618,female,employer
2406,Indiana,0.5707194812883022,618,female,employer
2407,Iowa,0.6035597315636752,618,female,employer
2408,Kansas,0.5934931644148659,618,female,employer
2409,Kentucky,0.5159371961302445,618,female,employer
2410,Louisiana,0.4179093752967232,618,female,employer
2411,Maine,0.5862764546579143,618,female,employer
2412,Maryland,0.5828457430875346,618,female,employer
2413,Massachusetts,0.6406288800904303,618,female,employer
2414,Michigan,0.608749259767551,618,female,employer
2415,Minnesota,0.6600006200332751,618,female,employer
2416,Mississippi,0.4181433525275984,618,female,employer
2417,Missouri,0.5698861990149052,618,female,employer
2418,Montana,0.49278322440087147,618,female,employer
2419,Nebraska,0.5909764904297825,618,female,employer
2420,Nevada,0.5417985439934678,618,female,employer
